,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
46970,16021,하이그린안중점,11151,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,3198000,4276000,,,,,,하이그린안중점,7,점중안린그이하
63820,59791,럭키회계지점,29320,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,럭키회계지점,6,점지계회키럭
44495,7135,동경(주)목동지점,4856,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,2169000,2169000,,,,,,동경(주)목동지점,9,점지동목)주(경동
48721,59830,로고스구로지점,29358,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,110000,110000,,,,,,로고스구로지점,7,점지로구스고로
44450,7035,더바른환경㈜성북지점,4780,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,2216000,2285000,,,,,,더바른환경㈜성북지점,10,점지북성㈜경환른바더
46047,12986,일신해운(주)창원지점,8931,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,117000,117000,,,,,,일신해운(주)창원지점,11,점지원창)주(운해신일
44955,8831,삼봉개발(주)경주지점,5963,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,3281000,,,,,,삼봉개발(주)경주지점,11,점지주경)주(발개봉삼
65091,67391,세계로진주지점,35798,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,기타출금,EH04,220000,220000,,,,,,세계로진주지점,7,점지주진로계세
48938,64227,뱅크  인천지점,33007,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,11000,11000,,,,,,뱅크  인천지점,6,점지천인  크뱅
44858,8412,본푸드국민염창점,5657,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,120000,240000,,,,,,본푸드국민염창점,8,점창염민국드푸본
61317,11727,오브젝트삼청점,8126,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,206000,206000,,,,,,오브젝트삼청점,7,점청삼트젝브오
44859,8413,본푸드기상청점,5658,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,9000,9000,,,,,,본푸드기상청점,7,점청상기드푸본
48824,60609,몬스터테크점,30030,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,0,0,,,,,,몬스터테크점,6,점크테터스몬
44461,7059,더컨벤션영등포점,4798,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,95000,190000,,,,,,더컨벤션영등포점,8,점포등영션벤컨더
47941,18002,ＫＴ탄현점,12533,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,134000,134000,,,,,,ＫＴ탄현점,5,점현탄ＴＫ
44459,7048,더썬테크시흥점,4792,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,966000,966000,,,,,,더썬테크시흥점,7,점흥시크테썬더
65553,70267,신성남가정,38415,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,31000,35000,,,,,,신성남가정,5,정가남성신
64877,66501,서울검단가정,35003,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,구독서비스,EC01,0,39000,,,,,,서울검단가정,6,정가단검울서
48359,53593,남양천안가정,23608,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,42000,71000,,,,,,남양천안가정,6,정가안천양남
63070,53549,남양안양가정,23566,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,구독서비스,EC01,14000,44000,,,,,,남양안양가정,6,정가양안양남
63073,53552,남양용인가정,23569,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,구독서비스,EC01,40000,40000,,,,,,남양용인가정,6,정가인용양남
64560,65278,사교육걱정,33937,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,기타출금,EH04,0,100000,,,,,,사교육걱정,5,정걱육교사
64561,65279,사교육걱정,33938,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,0,100000,,,,,,사교육걱정,5,정걱육교사
61740,14410,첫돌-전계정,10000,우리은행,입금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,경조사/용돈입금,DC05,0,0,,,,,,첫돌-전계정,5,정계전-돌첫
48935,64220,밸류시티계정,33000,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,7000,11000,,,,,,밸류시티계정,6,정계티시류밸
61922,15196,파미결제　고정,10530,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타입금,DC11,92000,92000,,,,,,파미결제　고정,6,정고　제결미파
55526,41929,건강김정,13784,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,세금/공과금,EB01,28000,28000,,,,,,건강김정,4,정김강건
45143,9465,서울차량정,6353,,입금,우리은행,F020,회사명,,,지로대량급여 입금이체,회사입금,DC02,2750000,2750000,,,,,,서울차량정,5,정량차울서
61956,15361,푸본현대연말정,10655,우리은행,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,환급/환불,DC09,1036000,1036000,,,,,,푸본현대연말정,7,정말연대현본푸
62541,42327,경찰청＿김미정,14147,우리은행,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,세금/공과금,EB01,32000,32000,,,,,,경찰청＿김미정,6,정미김＿청찰경
61116,9940,송파구김미정,6708,우리은행,입금,우리은행,F020,실명,,,전자뱅킹예약건별이체,개인입금,DC03,50000,50000,,,,,,송파구김미정,6,정미김구파송
59482,64842,부산-형제계 이민정,33523,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,모임비,EH03,0,0,,,,,,부산-형제계 이민정,8,정민이 계제형-산부
60582,5445,기호범，허순정,3566,우리은행,입금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,개인입금,DC03,20000,20000,,,,,,기호범，허순정,7,정순허，범호기
51573,43109,광성교회선교약정,14803,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,50000,,,,,,광성교회선교약정,8,정약교선회교성광
63254,58319,단말기약정,27975,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,11000,11000,,,,,,단말기약정,5,정약기말단
64453,64609,부가세예정,33324,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,세금/공과금,EB01,0,0,,,,,,부가세예정,5,정예세가부
65156,68478,세차의요정,36873,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,자동차용품/정비,EG01,45000,45000,,,,,,세차의요정,5,정요의차세
65499,69992,식판의요정,38179,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,18000,,,,,,식판의요정,5,정요의판식
64748,66040,새벽아침유정,34589,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,0,104000,,,,,,새벽아침유정,6,정유침아벽새
64791,66109,생명과학서울은정,34656,우리은행,출금,우리은행,F020,직접입력,,,스쿨뱅킹 출금이체,교육비,EF01,64000,64000,,,,,,생명과학서울은정,8,정은울서학과명생
64933,66584,서울지방최의정,35086,우리은행,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,개인간거래,EH01,118000,118000,,,,,,서울지방최의정,7,정의최방지울서
61802,14611,치오스증정,10122,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,4000,5000,,,,,,치오스증정,5,정증스오치
48381,53767,넷포스명진정,23767,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,0,0,,,,,,넷포스명진정,6,정진명스포넷
62739,43315,교원청정,14980,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,0,52000,,,,,,교원청정,4,정청원교
48663,59638,드림테크정,29180,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,0,0,,,,,,드림테크정,5,정크테림드
56842,46517,국민제주한정,17796,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기타출금,EH04,100000,100000,,,,,,국민제주한정,6,정한주제민국
49018,64996,부산플라워먼 이현정,33665,,출금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사출금,EI05,50000,50000,,,,,,부산플라워먼 이현정,9,정현이 먼워라플산부
62538,42324,경찰청_박효정,14144,우리은행,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,세금/공과금,EB01,32000,32000,,,,,,경찰청_박효정,6,정효박_청찰경
48881,61281,미소경남거제,30570,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,0,186000,,,,,,미소경남거제,6,제거남경소미
59024,57991,농협태린 렌즈 결제,27691,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기타출금,EH04,0,0,,,,,,농협태린 렌즈 결제,8,제결 즈렌 린태협농
65379,69796,스마트정기결제,37994,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,33000,33000,,,,,,스마트정기결제,7,제결기정트마스
48271,49064,기업메디아나결제,20044,,출금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사출금,EI05,9530000,9530000,,,,,,기업메디아나결제,8,제결나아디메업기
61804,14615,카드결제,10126,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,사업소득,DA03,77000,156000,,,,,,카드결제,4,제결드카
62300,40675,SSG카드결제,12955,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,카드대금,EA06,0,2952000,,,,,,SSG카드결제,7,제결드카GSS
61373,11959,우리카드결제,8275,우리은행,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,사업소득,DA03,661000,661000,,,,,,우리카드결제,6,제결드카리우
60846,8239,배민바로결제,5551,우리은행,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,사업소득,DA03,0,8243000,,,,,,배민바로결제,6,제결로바민배
61418,12295,월말결제,8543,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,84000,84000,,,,,,월말결제,4,제결말월
59840,69686,수협카드구매결제,37903,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,카드대금,EA06,10000,1825000,,,,,,수협카드구매결제,8,제결매구드카협수
61262,11435,엘프샘플결제,7878,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,0,0,,,,,,엘프샘플결제,6,제결플샘프엘
63980,60270,매일경제,29737,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,구독서비스,EC01,0,25000,,,,,,매일경제,4,제경일매
63981,60271,매일경제,29738,우리은행,출금,우리은행,F020,자동입력,,,지로 출금이체,구독서비스,EC01,0,25000,,,,,,매일경제,4,제경일매
63135,53811,노란우산공제,23802,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,저축/투자,EA04,0,0,,,,,,노란우산공제,6,제공산우란노
61929,15237,팜 장기수선공제,10554,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,161000,236000,,,,,,팜 장기수선공제,7,제공선수기장 팜
63113,53730,내일채움공제,23730,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,저축/투자,EA04,0,2020000,,,,,,내일채움공제,6,제공움채일내
63497,58966,대한지방행정공제,28565,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,2194000,,,,,,대한지방행정공제,8,제공정행방지한대
60971,9131,상명기타공제,6134,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,2220000,2220000,,,,,,상명기타공제,6,제공타기명상
49075,65208,비즈인카관제,33868,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,17000,17000,,,,,,비즈인카관제,6,제관카인즈비
64038,60493,명지국제,29925,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,244000,244000,,,,,,명지국제,4,제국지명
4508,4590,근로시간　면제,2910,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,66000,66000,,,,,,근로시간　면제,6,제면　간시로근
63999,60360,먹고사는문제,29826,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,구독서비스,EC01,10000,100000,,,,,,먹고사는문제,6,제문는사고먹
48626,59452,동양매직연제,29002,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,13000,14000,,,,,,동양매직연제,6,제연직매양동
61470,12620,이러닝지식교육강의제,8736,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,200000,200000,,,,,,이러닝지식교육강의제,10,제의강육교식지닝러이
59154,60285,매일우유인천제,29752,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,구독서비스,EC01,41000,41000,,,,,,매일우유인천제,7,제천인유우일매
63972,60259,맛들의축제,29726,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,식비,EB06,33000,33000,,,,,,맛들의축제,5,제축의들맛
62472,42070,경기과학축제,13919,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,13000,13000,,,,,,경기과학축제,6,제축학과기경
59318,61243,미래한국형제,30534,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,10000,10000,,,,,,미래한국형제,6,제형국한래미
65128,68424,세인택스비젼,36820,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,세인택스비젼,6,젼비스택인세
48593,59111,데코비젼,28699,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,0,0,,,,,,데코비젼,4,젼비코데
52764,65369,사동물구조,34024,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,50000,,,,,,사동물구조,5,조구물동사
44048,3738,고등기술연구원연구조,2194,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,110000,,,,,,고등기술연구원연구조,10,조구연원구연술기등고
44166,4553,권조,2879,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,704000,,,,,,권조,2,조권
50435,45630,국민근조,17022,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,0,0,,,,,,국민근조,4,조근민국
61383,11991,우리ＦＩＳ노조,8289,우리은행,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,기타소득,DA06,50000,50000,,,,,,우리ＦＩＳ노조,7,조노ＳＩＦ리우
63639,59316,동대문구노조,28880,우리은행,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,15000,15000,,,,,,동대문구노조,6,조노구문대동
59556,64985,부산철도노조,33656,,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,0,146000,,,,,,부산철도노조,6,조노도철산부
64657,65682,삼디노조,34312,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,20000,,,,,,삼디노조,4,조노디삼
56558,45820,국민노조,17190,,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,0,10000,,,,,,국민노조,4,조노민국
62530,42313,경주일반노조,14133,우리은행,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,0,0,,,,,,경주일반노조,6,조노반일주경
64399,64448,보건교사노조,33186,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,10000,10000,,,,,,보건교사노조,6,조노사교건보
63410,58821,대전교사노조,28431,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,0,,,,,,대전교사노조,6,조노사교전대
64588,65453,사서노조,34099,우리은행,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,10000,10000,,,,,,사서노조,4,조노서사
56474,45575,국민건설노조,16974,,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,30000,30000,,,,,,국민건설노조,6,조노설건민국
63661,59373,동부건설노조,28933,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,5000,,,,,,동부건설노조,6,조노설건부동
63395,58771,대우건설노조,28393,우리은행,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,50000,50000,,,,,,대우건설노조,6,조노설건우대
62620,42780,공공운수노조,14524,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,41000,,,,,,공공운수노조,6,조노수운공공
62641,42849,공연예술노조,14585,우리은행,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,5000,5000,,,,,,공연예술노조,6,조노술예연공
63948,60201,마트산업노조,29670,우리은행,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,0,22000,,,,,,마트산업노조,6,조노업산트마
65256,69355,수과원노조,37599,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,15000,17000,,,,,,수과원노조,5,조노원과수
62629,42814,공무원노조,14555,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,26000,,,,,,공무원노조,5,조노원무공
62630,42815,공무원노조,14556,우리은행,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,0,26000,,,,,,공무원노조,5,조노원무공
63577,59162,도봉구공무원노조,28747,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,30000,,,,,,도봉구공무원노조,8,조노원무공구봉도
63156,53979,노원구공무원노조,23962,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,20000,,,,,,노원구공무원노조,8,조노원무공구원노
62873,48262,금천구공무원노조,19321,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,43000,,,,,,금천구공무원노조,8,조노원무공구천금
64905,66541,서울시공무원노조,35043,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,15000,,,,,,서울시공무원노조,8,조노원무공시울서
65478,69962,시흥시공무원노조,38151,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,19000,19000,,,,,,시흥시공무원노조,8,조노원무공시흥시
64615,65538,사회서비스원노조,34176,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,10000,10000,,,,,,사회서비스원노조,8,조노원스비서회사
62772,43549,국공립유치원노조,15170,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,10000,,,,,,국공립유치원노조,8,조노원치유립공국
62474,42073,경기교육노조,13922,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,15000,15000,,,,,,경기교육노조,6,조노육교기경
64880,66505,서울교육노조,35007,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,15000,20000,,,,,,서울교육노조,6,조노육교울서
62456,42036,건설인노조,13890,우리은행,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,50000,50000,,,,,,건설인노조,5,조노인설건
59646,65819,삼성전자노조,34398,,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,0,10000,,,,,,삼성전자노조,6,조노자전성삼
62638,42823,공무원청주노조,14564,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,22000,30000,,,,,,공무원청주노조,7,조노주청원무공
62411,41596,강원도교육청노조,13502,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,25000,,,,,,강원도교육청노조,8,조노청육교도원강
63010,53215,나라가스협동조,23274,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,368000,368000,,,,,,나라가스협동조,7,조동협스가라나
61712,14274,직책，직급보조,9893,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,0,0,,,,,,직책，직급보조,7,조보급직，책직
61710,14272,직책직급보조,9891,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,750000,750000,,,,,,직책직급보조,6,조보급직책직
61671,14172,지부보조,9808,우리은행,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,지원금/장학금,DC07,800000,800000,,,,,,지부보조,4,조보부지
60505,3973,교통비보조,2358,우리은행,입금,우리은행,F020,직접입력,,,인터넷뱅킹 대량이체,생활비입금,DC06,200000,200000,,,,,,교통비보조,5,조보비통교
61547,13057,자가운전보조,8968,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,200000,200000,,,,,,자가운전보조,6,조보전운가자
61336,11798,옥탄올상조,8178,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타입금,DC11,5890000,5890000,,,,,,옥탄올상조,5,조상올탄옥
64433,64529,보훈상조,33254,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,보험료,EA01,0,30000,,,,,,보훈상조,4,조상훈보
48902,61335,미창조,30624,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,0,660000,,,,,,미창조,3,조창미
48314,52603,김포정화조,22797,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,120000,120000,,,,,,김포정화조,5,조화정포김
62339,41022,가족,13041,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,경조사/용돈,EH02,0,0,,,,,,가족,2,족가
64183,61387,민들레가족,30673,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,20000,20000,,,,,,민들레가족,5,족가레들민
48464,58157,늘푸른한가족,27819,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,141000,141000,,,,,,늘푸른한가족,6,족가한른푸늘
57150,48094,금고마을부족,19169,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기타출금,EH04,5000000,5000000,,,,,,금고마을부족,6,족부을마고금
53070,67392,세계모든종족,35799,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,0,,,,,,세계모든종족,6,족종든모계세
48316,53102,꽃배달로즈존,23173,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,0,0,,,,,,꽃배달로즈존,6,존즈로달배꽃
48594,59125,덴토존,28713,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,0,40000,,,,,,덴토존,3,존토덴
48067,42767,골프존,14512,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,3089000,3089000,,,,,,골프존,3,존프골
51600,43237,광주천주교군종,14919,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,30000,,,,,,광주천주교군종,7,종군교주천주광
60402,3434,강남(본사)/세종,1966,우리은행,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,기타소득,DA06,221000,221000,,,,,,강남본사/세종,7,종세/)사본(남강
45457,10902,씨지브이세종,7496,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,200000,200000,,,,,,씨지브이세종,6,종세이브지씨
65523,70087,신도리코세종,38262,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,55000,,,,,,신도리코세종,6,종세코리도신
53162,69464,수지장애인종,37696,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,10000,,,,,,수지장애인종,6,종인애장지수
55442,16721,홍익대영어전용강좌,11597,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,746000,934000,,,,,,홍익대영어전용강좌,9,좌강용전어영대익홍
62353,41046,가족효도계좌,13058,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,경조사/용돈,EH02,0,0,,,,,,가족효도계좌,6,좌계도효족가
64427,64521,보험료계좌,33246,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,보험료,EA01,0,0,,,,,,보험료계좌,5,좌계료험보
60789,7809,모계좌,5395,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타입금,DC11,0,0,,,,,,모계좌,3,좌계모
49261,67258,성심중기（주,35674,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,39000,77000,,,,,,성심중기（주,6,주（기중심성
48353,53485,남방건설（주,23508,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,50000,80000,,,,,,남방건설（주,6,주（설건방남
46053,13001,일진투자파트너스（주,8942,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,0,0,,,,,,일진투자파트너스（주,10,주（스너트파자투진일
45826,11937,우리에프아이에스（주,8260,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,60000,1000000,,,,,,우리에프아이에스（주,10,주（스에이아프에리우
48598,59143,도담이엘（주,28729,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,0,0,,,,,,도담이엘（주,6,주（엘이담도
46763,14769,코스모신소재（주,10246,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,0,5238000,,,,,,코스모신소재（주,8,주（재소신모스코
48722,59846,로봇앤컴（주,29372,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,154000,441000,,,,,,로봇앤컴（주,6,주（컴앤봇로
64036,60478,명인교육센터（주,29913,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,28000,28000,,,,,,명인교육센터（주,8,주（터센육교인명
55752,43134,광주,14825,,출금,우리은행,F020,직접입력,,,납부자자동 출금이체,금융지출,EA07,10000,800000,,,,,,광주,2,주광
60400,3432,강남(본사)/광주,1964,우리은행,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,기타소득,DA06,60000,574000,,,,,,강남본사/광주,7,주광/)사본(남강
52418,60241,맑고향기롭게광주,29708,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,맑고향기롭게광주,8,주광게롭기향고맑
64894,66527,서울상수도김광주,35029,우리은행,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,세금/공과금,EB01,55000,55000,,,,,,서울상수도김광주,8,주광김도수상울서
52909,66111,생명나눔실천광주,34658,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,생명나눔실천광주,8,주광천실눔나명생
48387,53910,노비타광주,23900,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,8000,10000,,,,,,노비타광주,5,주광타비노
48589,59096,덕양건기주,28686,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,33000,33000,,,,,,덕양건기주,5,주기건양덕
64715,65981,상지건기주,34535,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,39000,44000,,,,,,상지건기주,5,주기건지상
44453,7039,더블유아이케이경기주,4784,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,47000,2600000,,,,,,더블유아이케이경기주,10,주기경이케이아유블더
