,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
6301,11878,우광기전급여,8242,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2613000,,,,,,우광기전급여,6,여급전기광우
6306,12000,우블링 급여,8296,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,77000,77000,,,,,,우블링 급여,5,여급 링블우
6310,12013,우양상선㈜　－　급여,8305,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,우양상선㈜　－　급여,7,여급　－　㈜선상양우
6313,12025,우주종합건설월급여,8314,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,우주종합건설월급여,9,여급월설건합종주우
6315,12027,우주특수급여,8316,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1500000,2710000,,,,,,우주특수급여,6,여급수특주우
6321,12089,운강건설급여,8377,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3515000,3515000,,,,,,운강건설급여,6,여급설건강운
6323,12102,울산청급여,8387,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,2864000,4475000,,,,,,울산청급여,5,여급청산울
6327,12120,원뷰티코스메틱급여,8401,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,663000,663000,,,,,,원뷰티코스메틱급여,9,여급틱메스코티뷰원
6330,12134,원인터시스템급여,8410,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2557000,3264000,,,,,,원인터시스템급여,8,여급템스시터인원
6332,12140,원크린급여,8416,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2618000,2618000,,,,,,원크린급여,5,여급린크원
6334,12147,월　급여,8423,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,7349000,,,,,,월　급여,3,여급　월
6341,12157,월급여,8432,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,41675000,,,,,,월급여,3,여급월
6343,12158,월급여,8433,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,41675000,,,,,,월급여,3,여급월
6345,12159,월급여,8434,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,0,41675000,,,,,,월급여,3,여급월
6347,12160,월급여,8435,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,41675000,,,,,,월급여,3,여급월
6351,12167,월급여　,8437,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,706000,2572000,,,,,,월급여,3,　여급월
6550,12307,웨더아이급여,8554,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3473000,3473000,,,,,,웨더아이급여,6,여급이아더웨
6557,12326,웰스팜텍급여,8569,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2292000,2381000,,,,,,웰스팜텍급여,6,여급텍팜스웰
6559,12328,웰시스급여,8571,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1910000,4090000,,,,,,웰시스급여,5,여급스시웰
6561,12330,웰킨앤솔랩급여,8573,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,16000,,,,,,웰킨앤솔랩급여,7,여급랩솔앤킨웰
6564,12337,위니아전자월급여,8579,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,5428000,,,,,,위니아전자월급여,8,여급월자전아니위
6566,12346,위메이드플레이급여,8587,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,4392000,,,,,,위메이드플레이급여,9,여급이레플드이메위
6568,12349,위미（주）급여,8590,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3140000,3140000,,,,,,위미（주）급여,7,여급）주（미위
6570,12353,위앤웨이급여,8593,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,5693000,5693000,,,,,,위앤웨이급여,6,여급이웨앤위
6575,12364,윈스코  급여,8602,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,64000,64000,,,,,,윈스코  급여,5,여급  코스윈
6579,12378,유니메디케어급여,8611,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2207000,2242000,,,,,,유니메디케어급여,8,여급어케디메니유
6581,12380,유니메딕스급여,8613,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2595000,,,,,,유니메딕스급여,7,여급스딕메니유
6583,12408,유비스코프　급여,8623,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,6277000,6277000,,,,,,유비스코프　급여,7,여급　프코스비유
6585,12417,유스카이페르마급여,8631,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,유스카이페르마급여,9,여급마르페이카스유
6587,12424,유앤파트너급여,8635,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3168000,,,,,,유앤파트너급여,7,여급너트파앤유
6592,12429,유와이즈원급여,8640,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3019000,3019000,,,,,,유와이즈원급여,7,여급원즈이와유
6594,12447,유진시스넷　급여,8650,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,1840000,1840000,,,,,,유진시스넷　급여,7,여급　넷스시진유
6596,12468,유창물산　급여,8659,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,850000,1971000,,,,,,유창물산　급여,6,여급　산물창유
6598,12508,윤일이앤씨급여,8672,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3789000,5066000,,,,,,윤일이앤씨급여,7,여급씨앤이일윤
6600,12521,으뜸병원급여,8676,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2220000,5333000,,,,,,으뜸병원급여,6,여급원병뜸으
6602,12523,은성글로벌급여,8678,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3224000,,,,,,은성글로벌급여,7,여급벌로글성은
6604,12525,은평구민체육센터급여,8679,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,은평구민체육센터급여,10,여급터센육체민구평은
6608,12586,이노빈급여,8718,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3742000,5342000,,,,,,이노빈급여,5,여급빈노이
6610,12589,이노폴리텍　급여,8720,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,이노폴리텍　급여,7,여급　텍리폴노이
6615,12619,이랜서급여,8735,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,7253000,7253000,,,,,,이랜서급여,5,여급서랜이
6617,12621,이레세미텍급여,8737,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2708000,2708000,,,,,,이레세미텍급여,7,여급텍미세레이
6621,12642,이브이급여,8745,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3688000,3688000,,,,,,이브이급여,5,여급이브이
6623,12680,이순표급여,8754,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,3828000,3828000,,,,,,이순표급여,5,여급표순이
6625,12696,이승철급여,8756,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,25000,25000,,,,,,이승철급여,5,여급철승이
6627,12704,이앤치과급여,8758,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,2700000,2700000,,,,,,이앤치과급여,6,여급과치앤이
6629,12711,이엔코아급여,8761,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,0,,,,,,이엔코아급여,6,여급아코엔이
6636,12773,이재황주급여,8784,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,322000,322000,,,,,,이재황주급여,6,여급주황재이
6638,12780,이제너두（주）급여,8785,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2124000,7142000,,,,,,이제너두（주）급여,9,여급）주（두너제이
6640,12794,이준배　급여,8791,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2327000,2327000,,,,,,이준배　급여,5,여급　배준이
6642,12802,이즈컨텍급여,8793,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2056000,2056000,,,,,,이즈컨텍급여,6,여급텍컨즈이
6644,12803,이지바이오월급여,8794,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2583000,2583000,,,,,,이지바이오월급여,8,여급월오이바지이
6646,12807,이지앤스토리 급여,8796,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,5043000,,,,,,이지앤스토리 급여,8,여급 리토스앤지이
6648,12809,이지앤웰니스(주)급여,8798,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,6115000,,,,,,이지앤웰니스(주)급여,11,여급)주(스니웰앤지이
6656,12874,인베닉스급여,8828,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,0,0,,,,,,인베닉스급여,6,여급스닉베인
6664,12885,인슈벨／급여,8839,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,843000,843000,,,,,,인슈벨／급여,6,여급／벨슈인
6666,12887,인슐레이션㈜급여,8841,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,500000,3854000,,,,,,인슐레이션㈜급여,8,여급㈜션이레슐인
6668,12893,인재원）급여,8847,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,4641000,,,,,,인재원）급여,6,여급）원재인
6670,12901,인천교구급여,8854,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,798000,798000,,,,,,인천교구급여,6,여급구교천인
6673,12912,인천청급여,8864,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,5796000,,,,,,인천청급여,5,여급청천인
6676,12921,인터케어급여,8873,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3148000,,,,,,인터케어급여,6,여급어케터인
6680,12927,인트로맨급여,8879,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,1020000,,,,,,인트로맨급여,6,여급맨로트인
6682,12931,인프로＿급여,8882,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,인프로＿급여,5,여급＿로프인
6687,12935,인픽스급여,8886,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,910000,,,,,,인픽스급여,5,여급스픽인
6697,12971,일산백병원급여,8917,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,15535000,,,,,,일산백병원급여,7,여급원병백산일
6699,12973,일산병원월급여,8919,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3493000,,,,,,일산병원월급여,7,여급월원병산일
6701,12979,일송학원급여,8924,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1000,6108000,,,,,,일송학원급여,6,여급원학송일
6704,12981,일승  ． 급여,8926,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3170000,3557000,,,,,,일승  ． 급여,5,여급 ．  승일
6706,12984,일신비츠온급여,8929,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2436000,2436000,,,,,,일신비츠온급여,7,여급온츠비신일
6710,12991,일용직급여,8936,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1470000,1470000,,,,,,일용직급여,5,여급직용일
6717,13077,자이글㈜급여,8982,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1847000,1847000,,,,,,자이글㈜급여,6,여급㈜글이자
6725,13098,잠원 월급여,9000,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1969000,1969000,,,,,,잠원 월급여,5,여급월 원잠
6728,13103,잡코리아　급여,9003,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,잡코리아　급여,6,여급　아리코잡
6735,13126,장애여성공감급여,9015,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,2540000,,,,,,장애여성공감급여,8,여급감공성여애장
6737,13140,장애인부모회급여,9029,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1274000,2638000,,,,,,장애인부모회급여,8,여급회모부인애장
6741,13202,재원기업(주)급여,9057,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,5509000,5509000,,,,,,재원기업(주)급여,9,여급)주(업기원재
6747,13247,전남청급여,9086,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,1960000,3213000,,,,,,전남청급여,5,여급청남전
6752,13271,전유경급여,9100,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,전유경급여,5,여급경유전
6768,13297,전주대급여,9123,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,5688000,,,,,,전주대급여,5,여급대주전
6788,13331,정기월급여,9145,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,8318000,,,,,,정기월급여,5,여급월기정
6796,13359,정성모아급여,9162,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1688000,2093000,,,,,,정성모아급여,6,여급아모성정
6800,13370,정우산업급여,9167,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2712000,2836000,,,,,,정우산업급여,6,여급업산우정
6802,13372,정우실업월급여,9169,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,정우실업월급여,7,여급월업실우정
6806,13382,정은숙　급여,9172,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,11044000,11044000,,,,,,정은숙　급여,5,여급　숙은정
6810,13393,정진주류급여,9177,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1658000,1658000,,,,,,정진주류급여,6,여급류주진정
6812,13419,제니코스㈜급여,9184,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2595000,,,,,,제니코스㈜급여,7,여급㈜스코니제
6814,13420,제니코스팩㈜급여,9185,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2184000,2628000,,,,,,제니코스팩㈜급여,8,여급㈜팩스코니제
6816,13442,제이모터스급여,9200,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,0,,,,,,제이모터스급여,7,여급스터모이제
6818,13443,제이비텍급여,9201,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2284000,2506000,,,,,,제이비텍급여,6,여급텍비이제
6820,13450,제이앤피 월급여,9207,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,제이앤피 월급여,7,여급월 피앤이제
6822,13454,제이에스　급여,9210,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,750000,750000,,,,,,제이에스　급여,6,여급　스에이제
6824,13455,제이에스관세법인급여,9211,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3306000,3860000,,,,,,제이에스관세법인급여,10,여급인법세관스에이제
6826,13481,제일베어링급여,9232,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,4067000,,,,,,제일베어링급여,7,여급링어베일제
6829,13483,제일비엠시월급여,9234,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3941000,,,,,,제일비엠시월급여,8,여급월시엠비일제
6831,13486,제일에스피월급여,9237,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3316000,,,,,,제일에스피월급여,8,여급월피스에일제
6833,13489,제일윈텍급여,9240,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,2894000,,,,,,제일윈텍급여,6,여급텍윈일제
