index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
1471,1471,입금,인터넷뱅킹 대량이체,(주)두산양행,"20,000","20,000",입금이체,회사입금,,,,,,,,,,,,,,(주)두산양행,7,행양산두)주(
1473,1473,입금,어음만기입금,(주)듀어코리아,"3,000","3,000",입금이체,회사입금,,,,,,,,,,,,,,(주)듀어코리아,8,아리코어듀)주(
1474,1474,입금,인터넷뱅킹 대량이체,(주)디리아,"200,000","200,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디리아,6,아리디)주(
1475,1475,입금,인터넷뱅킹 대량이체,(주)디메르코익스프레,"4,663,000","4,663,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디메르코익스프레,11,레프스익코르메디)주(
1476,1476,입금,인터넷뱅킹 대량이체,(주)디모아, - ,"1,379,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디모아,6,아모디)주(
1477,1477,입금,인터넷뱅킹 대량이체,(주)디비월드,"220,000","220,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디비월드,7,드월비디)주(
1478,1478,입금,인터넷뱅킹 대량이체,(주)디아이엔바이로,"154,000","154,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디아이엔바이로,10,로이바엔이아디)주(
1479,1479,입금,인터넷뱅킹 대량이체,(주)디앤디파마텍, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)디앤디파마텍,9,텍마파디앤디)주(
1480,1480,입금,펌뱅킹 입금이체,(주)디앤오, - ,"5,540,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디앤오,6,오앤디)주(
1481,1481,입금,일반대외대량 입금이체,(주)디어스아이,"30,000","30,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디어스아이,8,이아스어디)주(
1483,1483,입금,급여 입금이체,(주)디어스엠,"1,756,000","3,920,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디어스엠,7,엠스어디)주(
1484,1484,입금,인터넷뱅킹 대량이체,(주)디에이그룹엔지니, - ,"6,600,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디에이그룹엔지니,11,니지엔룹그이에디)주(
1485,1485,입금,펌뱅킹 입금이체,(주)디엔솔루션즈, - ,"1,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디엔솔루션즈,9,즈션루솔엔디)주(
1486,1486,입금,인터넷뱅킹 대량이체,(주)디엔에이소프트,"451,000","451,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디엔에이소프트,10,트프소이에엔디)주(
1487,1487,입금,인터넷뱅킹 대량이체,(주)디엠비정보통신,"1,297,000","3,013,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디엠비정보통신,10,신통보정비엠디)주(
1488,1488,입금,인터넷뱅킹 대량이체,(주)디유넷, - ,"6,451,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디유넷,6,넷유디)주(
1489,1489,입금,인터넷뱅킹 대량이체,(주)디자인메소,"2,000,000","2,000,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디자인메소,8,소메인자디)주(
1490,1490,입금,인터넷뱅킹 대량이체,(주)디자인스튜디오돔,"449,000","449,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디자인스튜디오돔,11,돔오디튜스인자디)주(
1494,1494,입금,인터넷뱅킹 대량이체,(주)디테일즈,"150,000","150,000",입금이체,회사입금,,,,,,,,,,,,,,(주)디테일즈,7,즈일테디)주(
1495,1495,입금,급여 입금이체,(주)라미체,"1,710,000","2,375,000",입금이체,회사입금,,,,,,,,,,,,,,(주)라미체,6,체미라)주(
1496,1496,입금,인터넷뱅킹 대량이체,(주)라이나금융서비스,"391,000","391,000",입금이체,회사입금,,,,,,,,,,,,,,(주)라이나금융서비스,11,스비서융금나이라)주(
1497,1497,입금,인터넷뱅킹 대량이체,(주)라인로지스틱,"47,000","10,019,000",입금이체,회사입금,,,,,,,,,,,,,,(주)라인로지스틱,9,틱스지로인라)주(
1498,1498,입금,인터넷뱅킹 대량이체,(주)라인상사,"2,736,000","2,736,000",입금이체,회사입금,,,,,,,,,,,,,,(주)라인상사,7,사상인라)주(
1499,1499,입금,인터넷뱅킹 대량이체,(주)라임건축,"24,200,000","24,200,000",입금이체,회사입금,,,,,,,,,,,,,,(주)라임건축,7,축건임라)주(
1500,1500,입금,인터넷뱅킹 대량이체,(주)라포르지엠,"924,000","924,000",입금이체,회사입금,,,,,,,,,,,,,,(주)라포르지엠,8,엠지르포라)주(
1501,1501,입금,인터넷뱅킹 대량이체,(주)락희앤컴퍼니락희,"3,666,000","3,666,000",입금이체,회사입금,,,,,,,,,,,,,,(주)락희앤컴퍼니락희,11,희락니퍼컴앤희락)주(
1502,1502,입금,인터넷뱅킹 대량이체,(주)락희앤컴퍼니을지,"2,325,000","2,479,000",입금이체,회사입금,,,,,,,,,,,,,,(주)락희앤컴퍼니을지,11,지을니퍼컴앤희락)주(
1503,1503,입금,인터넷뱅킹 대량이체,(주)래딕스플러스,"996,000","1,925,000",입금이체,회사입금,,,,,,,,,,,,,,(주)래딕스플러스,9,스러플스딕래)주(
1504,1504,입금,인터넷뱅킹 대량이체,(주)럭키산업,"72,000","2,786,000",입금이체,회사입금,,,,,,,,,,,,,,(주)럭키산업,7,업산키럭)주(
1505,1505,입금,인터넷뱅킹 대량이체,(주)레디엔터테인먼트,"50,000","2,640,000",입금이체,회사입금,,,,,,,,,,,,,,(주)레디엔터테인먼트,11,트먼인테터엔디레)주(
1506,1506,입금,인터넷뱅킹 대량이체,(주)레이,"200,000","200,000",입금이체,회사입금,,,,,,,,,,,,,,(주)레이,5,이레)주(
1507,1507,입금,어음만기입금,(주)렉셈, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)렉셈,5,셈렉)주(
1508,1508,입금,인터넷뱅킹 대량이체,(주)렉스상사,"6,476,000","6,476,000",입금이체,회사입금,,,,,,,,,,,,,,(주)렉스상사,7,사상스렉)주(
1509,1509,입금,인터넷뱅킹 대량이체,(주)렉스코드,"63,000","643,000",입금이체,회사입금,,,,,,,,,,,,,,(주)렉스코드,7,드코스렉)주(
1510,1510,입금,인터넷뱅킹 대량이체,(주)로뎀푸드,"4,242,000","4,242,000",입금이체,회사입금,,,,,,,,,,,,,,(주)로뎀푸드,7,드푸뎀로)주(
1511,1511,입금,인터넷뱅킹 대량이체,(주)로보로보,"2,660,000","3,021,000",입금이체,회사입금,,,,,,,,,,,,,,(주)로보로보,7,보로보로)주(
1512,1512,입금,인터넷뱅킹 대량이체,(주)로지션,"71,000","161,000",입금이체,회사입금,,,,,,,,,,,,,,(주)로지션,6,션지로)주(
1513,1513,입금,급여 입금이체,(주)로지스밸리에스엘,"962,000","4,317,000",입금이체,회사입금,,,,,,,,,,,,,,(주)로지스밸리에스엘,11,엘스에리밸스지로)주(
1514,1514,입금,인터넷뱅킹 대량이체,(주)로지스밸리에스엘,"962,000","4,317,000",입금이체,회사입금,,,,,,,,,,,,,,(주)로지스밸리에스엘,11,엘스에리밸스지로)주(
1515,1515,입금,인터넷뱅킹 대량이체,(주)로컬엔터테인먼트, - ,"145,000",입금이체,회사입금,,,,,,,,,,,,,,(주)로컬엔터테인먼트,11,트먼인테터엔컬로)주(
1516,1516,입금,인터넷뱅킹 대량이체,(주)루센트,"11,931,000","11,931,000",입금이체,회사입금,,,,,,,,,,,,,,(주)루센트,6,트센루)주(
1517,1517,입금,인터넷뱅킹 대량이체,(주)리뉴메디, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)리뉴메디,7,디메뉴리)주(
1518,1518,입금,인터넷뱅킹 대량이체,(주)리버스랩, - ,"3,238,000",입금이체,회사입금,,,,,,,,,,,,,,(주)리버스랩,7,랩스버리)주(
1519,1519,입금,인터넷뱅킹 대량이체,(주)리브로,"50,000","50,000",입금이체,회사입금,,,,,,,,,,,,,,(주)리브로,6,로브리)주(
1520,1520,입금,어음만기입금,(주)리코,"222,000","222,000",입금이체,회사입금,,,,,,,,,,,,,,(주)리코,5,코리)주(
1521,1521,입금,인터넷뱅킹 대량이체,(주)리팩, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)리팩,5,팩리)주(
1522,1522,입금,인터넷뱅킹 대량이체,(주)링크제니시스,"20,000","378,000",입금이체,회사입금,,,,,,,,,,,,,,(주)링크제니시스,9,스시니제크링)주(
1523,1523,입금,인터넷뱅킹 대량이체,(주)링크프라이스, - ,"5,940,000",입금이체,회사입금,,,,,,,,,,,,,,(주)링크프라이스,9,스이라프크링)주(
1524,1524,입금,인터넷뱅킹 대량이체,(주)마니커에프앤지,"100,000","1,206,000",입금이체,회사입금,,,,,,,,,,,,,,(주)마니커에프앤지,10,지앤프에커니마)주(
1525,1525,입금,급여 입금이체,(주)마리아트, - ,"998,000",입금이체,회사입금,,,,,,,,,,,,,,(주)마리아트,7,트아리마)주(
1526,1526,입금,인터넷뱅킹 대량이체,(주)마스터스인터내셔,"33,000","33,000",입금이체,회사입금,,,,,,,,,,,,,,(주)마스터스인터내셔,11,셔내터인스터스마)주(
1527,1527,입금,인터넷뱅킹 대량이체,(주)마이다스아이티,"25,000","100,000",입금이체,회사입금,,,,,,,,,,,,,,(주)마이다스아이티,10,티이아스다이마)주(
1528,1528,입금,급여 입금이체,(주)마이다스인,"1,867,000","3,045,000",입금이체,회사입금,,,,,,,,,,,,,,(주)마이다스인,8,인스다이마)주(
1529,1529,입금,급여 입금이체,(주)마이쿠키런,"2,854,000","2,854,000",입금이체,회사입금,,,,,,,,,,,,,,(주)마이쿠키런,8,런키쿠이마)주(
1530,1530,입금,급여 입금이체,(주)마이테크,"4,370,000","4,370,000",입금이체,회사입금,,,,,,,,,,,,,,(주)마이테크,7,크테이마)주(
1531,1531,입금,인터넷뱅킹 대량이체,(주)마크로밀엠브레인, - ,"80,000",입금이체,회사입금,,,,,,,,,,,,,,(주)마크로밀엠브레인,11,인레브엠밀로크마)주(
1532,1532,입금,어음만기입금,(주)만도,"347,000","43,056,000",입금이체,회사입금,,,,,,,,,,,,,,(주)만도,5,도만)주(
1533,1533,입금,인터넷뱅킹 대량이체,(주)만도,"347,000","43,056,000",입금이체,회사입금,,,,,,,,,,,,,,(주)만도,5,도만)주(
1534,1534,입금,인터넷뱅킹 대량이체,(주)만서기업,"200,000","200,000",입금이체,회사입금,,,,,,,,,,,,,,(주)만서기업,7,업기서만)주(
1535,1535,입금,인터넷뱅킹 대량이체,(주)맑은누리,"2,541,000","2,541,000",입금이체,회사입금,,,,,,,,,,,,,,(주)맑은누리,7,리누은맑)주(
1536,1536,입금,인터넷뱅킹 대량이체,(주)맥선,"397,000","397,000",입금이체,회사입금,,,,,,,,,,,,,,(주)맥선,5,선맥)주(
1537,1537,입금,인터넷뱅킹 대량이체,(주)맥스피드,"1,697,000","1,697,000",입금이체,회사입금,,,,,,,,,,,,,,(주)맥스피드,7,드피스맥)주(
1538,1538,입금,급여 입금이체,(주)맥캘리커뮤니케이,"2,275,000","2,275,000",입금이체,회사입금,,,,,,,,,,,,,,(주)맥캘리커뮤니케이,11,이케니뮤커리캘맥)주(
1539,1539,입금,인터넷뱅킹 대량이체,(주)맨토스파워, - ,"2,185,000",입금이체,회사입금,,,,,,,,,,,,,,(주)맨토스파워,8,워파스토맨)주(
1540,1540,입금,인터넷뱅킹 대량이체,(주)맨토스파트너,"378,000","676,000",입금이체,회사입금,,,,,,,,,,,,,,(주)맨토스파트너,9,너트파스토맨)주(
1541,1541,입금,인터넷뱅킹 대량이체,(주)메가뉴스, - ,"2,480,000",입금이체,회사입금,,,,,,,,,,,,,,(주)메가뉴스,7,스뉴가메)주(
1542,1542,입금,어음만기입금,(주)메가마트, - ,"43,581,000",입금이체,회사입금,,,,,,,,,,,,,,(주)메가마트,7,트마가메)주(
1543,1543,입금,인터넷뱅킹 대량이체,(주)메가마트, - ,"43,581,000",입금이체,회사입금,,,,,,,,,,,,,,(주)메가마트,7,트마가메)주(
1544,1544,입금,인터넷뱅킹 대량이체,(주)메디멤버스, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)메디멤버스,8,스버멤디메)주(
1545,1545,입금,인터넷뱅킹 대량이체,(주)메이크엠, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)메이크엠,7,엠크이메)주(
1546,1546,입금,인터넷뱅킹 대량이체,(주)메이트인디펜던스,"20,000","20,000",입금이체,회사입금,,,,,,,,,,,,,,(주)메이트인디펜던스,11,스던펜디인트이메)주(
1547,1547,입금,인터넷뱅킹 대량이체,(주)메이트커뮤니케이,"40,000","203,000",입금이체,회사입금,,,,,,,,,,,,,,(주)메이트커뮤니케이,11,이케니뮤커트이메)주(
1548,1548,입금,인터넷뱅킹 대량이체,(주)메타버즈, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)메타버즈,7,즈버타메)주(
1549,1549,입금,인터넷뱅킹 대량이체,(주)메트로패밀리,"19,000","1,884,000",입금이체,회사입금,,,,,,,,,,,,,,(주)메트로패밀리,9,리밀패로트메)주(
1550,1550,입금,인터넷뱅킹 대량이체,(주)메트릭스, - ,"1,073,000",입금이체,회사입금,,,,,,,,,,,,,,(주)메트릭스,7,스릭트메)주(
1551,1551,입금,인터넷뱅킹 대량이체,(주)멕시카나,"45,000","45,000",입금이체,회사입금,,,,,,,,,,,,,,(주)멕시카나,7,나카시멕)주(
1553,1553,입금,인터넷뱅킹 대량이체,(주)명성라이픽스,"753,000","753,000",입금이체,회사입금,,,,,,,,,,,,,,(주)명성라이픽스,9,스픽이라성명)주(
1554,1554,입금,인터넷뱅킹 대량이체,(주)명원실업,"30,000","80,000",입금이체,회사입금,,,,,,,,,,,,,,(주)명원실업,7,업실원명)주(
1555,1555,입금,급여 입금이체,(주)명화네트,"7,410,000","7,410,000",입금이체,회사입금,,,,,,,,,,,,,,(주)명화네트,7,트네화명)주(
1556,1556,입금,어음만기입금,(주)모간, - ,"18,385,000",입금이체,회사입금,,,,,,,,,,,,,,(주)모간,5,간모)주(
1557,1557,입금,인터넷뱅킹 대량이체,(주)모닝이앤씨,"1,288,000","1,288,000",입금이체,회사입금,,,,,,,,,,,,,,(주)모닝이앤씨,8,씨앤이닝모)주(
1558,1558,입금,인터넷뱅킹 대량이체,(주)모빌씨앤씨,"1,000","1,000",입금이체,회사입금,,,,,,,,,,,,,,(주)모빌씨앤씨,8,씨앤씨빌모)주(
1559,1559,입금,어음만기입금,(주)모트롤, - ,"181,578,000",입금이체,회사입금,,,,,,,,,,,,,,(주)모트롤,6,롤트모)주(
1560,1560,입금,펌뱅킹 입금이체,(주)모트롤, - ,"181,578,000",입금이체,회사입금,,,,,,,,,,,,,,(주)모트롤,6,롤트모)주(
1561,1561,입금,급여 입금이체,(주)몰뉴, - ,"2,061,000",입금이체,회사입금,,,,,,,,,,,,,,(주)몰뉴,5,뉴몰)주(
1562,1562,입금,인터넷뱅킹 대량이체,(주)무림하우징,"333,000","987,000",입금이체,회사입금,,,,,,,,,,,,,,(주)무림하우징,8,징우하림무)주(
1563,1563,입금,인터넷뱅킹 대량이체,(주)무신사,"10,000","2,443,000",입금이체,회사입금,,,,,,,,,,,,,,(주)무신사,6,사신무)주(
1564,1564,입금,인터넷뱅킹 대량이체,(주)문건축,"823,000","823,000",입금이체,회사입금,,,,,,,,,,,,,,(주)문건축,6,축건문)주(
1565,1565,입금,급여 입금이체,(주)문정스포츠, - ,"2,505,000",입금이체,회사입금,,,,,,,,,,,,,,(주)문정스포츠,8,츠포스정문)주(
1566,1566,입금,인터넷뱅킹 대량이체,(주)문화와사람들,"5,000","5,000",입금이체,회사입금,,,,,,,,,,,,,,(주)문화와사람들,9,들람사와화문)주(
1567,1567,입금,인터넷뱅킹 대량이체,(주)문화음향, - ,"3,434,000",입금이체,회사입금,,,,,,,,,,,,,,(주)문화음향,7,향음화문)주(
1568,1568,입금,인터넷뱅킹 대량이체,(주)미금테크,"2,853,000","2,927,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미금테크,7,크테금미)주(
1569,1569,입금,인터넷뱅킹 대량이체,(주)미디어웹, - ,"208,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미디어웹,7,웹어디미)주(
1570,1570,입금,인터넷뱅킹 대량이체,(주)미라이후손관거,"72,000","72,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미라이후손관거,10,거관손후이라미)주(
1571,1571,입금,인터넷뱅킹 대량이체,(주)미래새한감정평가,"807,000","1,973,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미래새한감정평가,11,가평정감한새래미)주(
1572,1572,입금,인터넷뱅킹 대량이체,(주)미래자산개발제주,"758,000","892,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미래자산개발제주,11,주제발개산자래미)주(
1573,1573,입금,어음만기입금,(주)미래컴퍼니,"218,000","218,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미래컴퍼니,8,니퍼컴래미)주(
1574,1574,입금,인터넷뱅킹 대량이체,(주)미르헨지,"120,000","528,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미르헨지,7,지헨르미)주(
1575,1575,입금,인터넷뱅킹 대량이체,(주)미성에스엔피 부,"4,000","500,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미성에스엔피0부,11,부0피엔스에성미)주(
1576,1576,입금,인터넷뱅킹 대량이체,(주)미성지에스이,"20,000","3,277,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미성지에스이,9,이스에지성미)주(
1577,1577,입금,인터넷뱅킹 대량이체,(주)미창,"18,447,000","18,447,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미창,5,창미)주(
1578,1578,입금,인터넷뱅킹 대량이체,(주)미창로지텍,"1,000","6,435,000",입금이체,회사입금,,,,,,,,,,,,,,(주)미창로지텍,8,텍지로창미)주(
1579,1579,입금,인터넷뱅킹 대량이체,(주)미토이뮨테라퓨틱, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)미토이뮨테라퓨틱,11,틱퓨라테뮨이토미)주(
1580,1580,입금,인터넷뱅킹 대량이체,(주)미트벨리, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)미트벨리,7,리벨트미)주(
1581,1581,입금,인터넷뱅킹 대량이체,(주)바로네트웍스 정,"93,000","142,000",입금이체,회사입금,,,,,,,,,,,,,,(주)바로네트웍스0정,11,정0스웍트네로바)주(
1582,1582,입금,인터넷뱅킹 대량이체,(주)바로엔터테인먼트,"11,000","1,753,000",입금이체,회사입금,,,,,,,,,,,,,,(주)바로엔터테인먼트,11,트먼인테터엔로바)주(
1583,1583,입금,인터넷뱅킹 대량이체,(주)바로크레디트대부, - ,"1,000",입금이체,회사입금,,,,,,,,,,,,,,(주)바로크레디트대부,11,부대트디레크로바)주(
1584,1584,입금,인터넷뱅킹 대량이체,(주)바른손, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)바른손,6,손른바)주(
