index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
17894,17894,입금,인터넷뱅킹 대량이체,ＨＰＳ  년정산분,"238,000","1,422,000",소득,기타소득,,,,,,,,,,,,,,ＨＰＳ00년정산분,7,분산정년00ＳＰＨ
17930,17930,입금,전자뱅킹예약건별이체,ＩＴＦ　월별비용,"100,000","100,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,ＩＴＦ0월별비용,7,용비별월0ＦＴＩ
17937,17937,입금,인터넷뱅킹 대량이체,ＪＳＲ마이크로,"52,000","52,000",입금이체,회사입금,,,,,,,,,,,,,,ＪＳＲ마이크로,7,로크이마ＲＳＪ
17947,17947,입금,펌뱅킹 입금이체,ＫＡＬ자가보험, - ,"200,000",금융수익,보험,,,,,,,,,,,,,,ＫＡＬ자가보험,7,험보가자ＬＡＫ
17993,17993,입금,인터넷뱅킹 대량이체,ＫＰＩ　및　무재해　,"500,000","500,000",소득,급여,,,,,,,,,,,,,,ＫＰＩ0및0무재해0,7,0해재무0및0ＩＰＫ
18001,18001,입금,인터넷뱅킹 대량이체,ＫＴ서비스북부, - ,"13,558,000",입금이체,회사입금,,,,,,,,,,,,,,ＫＴ서비스북부,7,부북스비서ＴＫ
18004,18004,입금,인터넷뱅킹 대량이체,ＫＴＡｌｐｈａ,"110,000","110,000",입금이체,회사입금,,,,,,,,,,,,,,ＫＴＡｌｐｈａ,7,ａｈｐｌＡＴＫ
18070,18070,입금,인터넷뱅킹 대량이체,ＭＭＴ　콤마쇼핑,"27,000","27,000",입금이체,기타입금,,,,,,,,,,,,,,ＭＭＴ0콤마쇼핑,7,핑쇼마콤0ＴＭＭ
18071,18071,입금,인터넷뱅킹 대량이체,ＭＭＴ　토탈마켓,"31,000","31,000",입금이체,기타입금,,,,,,,,,,,,,,ＭＭＴ0토탈마켓,7,켓마탈토0ＴＭＭ
18072,18072,입금,인터넷뱅킹 대량이체,ＭＭＴ　프너지　Ｆ－,"5,000","5,000",입금이체,기타입금,,,,,,,,,,,,,,ＭＭＴ0프너지0Ｆ－,7,#NAME?
18076,18076,입금,인터넷뱅킹 대량이체,ＭＭＴ　ＰＬＵＳ,"7,000","7,000",입금이체,기타입금,,,,,,,,,,,,,,ＭＭＴ0ＰＬＵＳ,7,ＳＵＬＰ0ＴＭＭ
18101,18101,입금,인터넷뱅킹 대량이체,ＮＳＵＳＬＡＢ,"19,000","337,000",입금이체,회사입금,,,,,,,,,,,,,,ＮＳＵＳＬＡＢ,7,ＢＡＬＳＵＳＮ
18123,18123,입금,인터넷뱅킹 대량이체,ＰＣＲ검사비용,"101,000","101,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,ＰＣＲ검사비용,7,용비사검ＲＣＰ
18130,18130,입금,인터넷뱅킹 대량이체,ＰＯＳＴＥＣＨ,"60,000","60,000",소득,기타소득,,,,,,,,,,,,,,ＰＯＳＴＥＣＨ,7,ＨＣＥＴＳＯＰ
18177,18177,입금,인터넷뱅킹 대량이체,ＳＣ엔지니어링,"23,000","1,311,000",입금이체,회사입금,,,,,,,,,,,,,,ＳＣ엔지니어링,7,링어니지엔ＣＳ
18222,18222,입금,인터넷뱅킹 대량이체,ＳＪ로지스　 월　급,"3,333,000","4,735,000",소득,급여,,,,,,,,,,,,,,ＳＪ로지스00월0급,7,급0월00스지로ＪＳ
18226,18226,입금,급여 입금이체,ＳＫ마트김교산, - ,"1,475,000",입금이체,회사입금,,,,,,,,,,,,,,ＳＫ마트김교산,7,산교김트마ＫＳ
18228,18228,입금,인터넷뱅킹 대량이체,ＳＫ매직서비스,"78,000","6,393,000",입금이체,회사입금,,,,,,,,,,,,,,ＳＫ매직서비스,7,스비서직매ＫＳ
18259,18259,입금,인터넷뱅킹 대량이체,ＳＴＸ　 월　중식대, - , - ,입금이체,복리후생비/경비,,,,,,,,,,,,,,ＳＴＸ00월0중식대,7,대식중0월00ＸＴＳ
18266,18266,입금,인터넷뱅킹 대량이체,Ｔ＆Ｗ그랜드힐, - ,"171,000",입금이체,회사입금,,,,,,,,,,,,,,Ｔ＆Ｗ그랜드힐,7,힐드랜그Ｗ＆Ｔ
18294,18294,입금,인터넷뱅킹 대량이체,ＵＳＴ＿대표교수,"300,000","400,000",소득,기타소득,,,,,,,,,,,,,,ＵＳＴ＿대표교수,7,수교표대＿ＴＳＵ
18296,18296,입금,인터넷뱅킹 대량이체,ＵＳＴ＿전공조교, - ,"182,000",소득,기타소득,,,,,,,,,,,,,,ＵＳＴ＿전공조교,7,교조공전＿ＴＳＵ
18311,18311,입금,인터넷뱅킹 대량이체,［대학원－서울］,"1,887,000","1,887,000",입금이체,기타입금,,,,,,,,,,,,,,［대학원－서울］,7,］울서－원학대［
18318,18318,입금,인터넷뱅킹 대량이체,ｃｊ　ＴＭＬ　선급,"63,000","88,000",소득,기타소득,,,,,,,,,,,,,,ｃｊ0ＴＭＬ0선급,7,급선0ＬＭＴ0ｊｃ
18324,18324,입금,인터넷뱅킹 대량이체,ｅｘｐｅｎｓｅ, - ,"844,000",입금이체,기타입금,,,,,,,,,,,,,,ｅｘｐｅｎｓｅ,7,ｅｓｎｅｐｘｅ
18348,18348,입금,인터넷뱅킹 대량이체,ｋｙ 월　대구신암,"357,000","357,000",입금이체,회사입금,,,,,,,,,,,,,,ｋｙ0월0대구신암,7,암신구대0월0ｙｋ
18349,18349,입금,인터넷뱅킹 대량이체,ｋｙ　 월　삼계두곡,"1,042,000","1,042,000",입금이체,회사입금,,,,,,,,,,,,,,ｋｙ00월0삼계두곡,7,곡두계삼0월00ｙｋ
18355,18355,입금,전자뱅킹예약건별이체,ｓｍ테크놀리지,"1,500,000","1,500,000",입금이체,회사입금,,,,,,,,,,,,,,ｓｍ테크놀리지,7,지리놀크테ｍｓ
25627,25627,지급,CMS공동망 출금이체,  KOVACMS, - , - ,개인거래,기타출금,,,,,,,,,,,,,,00KOVACMS,7,SMCAVOK00
33014,33014,지급,외화계좌 체크카드 해외이용대금 출금, GUYS      QSR, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,0GUYS000000QSR,7,RSQ000000SYUG0
33016,33016,지급,펌뱅킹 출금이체, 급식비부산정보, - , - ,교육,교육비,,,,,,,,,,,,,,0급식비부산정보,7,보정산부비식급0
33017,33017,지급,펌뱅킹 출금이체, 급식비인천하늘, - ,"382,000",교육,교육비,,,,,,,,,,,,,,0급식비인천하늘,7,늘하천인비식급0
33021,33021,지급,펌뱅킹 출금이체, 기방과성덕고등,"40,000","40,000",교육,교육비,,,,,,,,,,,,,,0기방과성덕고등,7,등고덕성과방기0
33029,33029,지급,펌뱅킹 출금이체, 기숙사인천하늘,"264,000","313,000",주거/생활,주거비,,,,,,,,,,,,,,0기숙사인천하늘,7,늘하천인사숙기0
33032,33032,지급,전자뱅킹예약건별이체, 단지임대료이선,"1,300,000","1,300,000",기타,공간임대,,,,,,,,,,,,,,0단지임대료이선,7,선이료대임지단0
33065,33065,지급,펌뱅킹 출금이체, 세탁비인천하늘,"19,000","28,000",개인거래,기타출금,,,,,,,,,,,,,,0세탁비인천하늘,7,늘하천인비탁세0
33068,33068,지급,펌뱅킹 출금이체, 신문비인천하늘, - ,"3,000",서비스이용,구독서비스,,,,,,,,,,,,,,0신문비인천하늘,7,늘하천인비문신0
33083,33083,지급,펌뱅킹 출금이체, 월교비성바오로,"1,000","157,000",기타,기부,,,,,,,,,,,,,,0월교비성바오로,7,로오바성비교월0
33089,33089,지급,펌뱅킹 출금이체, 월급식세종대성, - , - ,교육,교육비,,,,,,,,,,,,,,0월급식세종대성,7,성대종세식급월0
33090,33090,지급,펌뱅킹 출금이체, 월급식영일고등, - ,"60,000",교육,교육비,,,,,,,,,,,,,,0월급식영일고등,7,등고일영식급월0
33102,33102,지급,펌뱅킹 출금이체, 월기숙명덕고등,"350,000","350,000",교육,교육비,,,,,,,,,,,,,,0월기숙명덕고등,7,등고덕명숙기월0
33107,33107,지급,펌뱅킹 출금이체, 월기숙세종대성, - ,"229,000",교육,교육비,,,,,,,,,,,,,,0월기숙세종대성,7,성대종세숙기월0
33130,33130,지급,전자뱅킹예약건별이체, 월사회보험회사,"3,640,000","3,640,000",금융,4대보험,,,,,,,,,,,,,,0월사회보험회사,7,사회험보회사월0
33134,33134,지급,펌뱅킹 출금이체, 월석식명덕고등, - ,"87,000",교육,교육비,,,,,,,,,,,,,,0월석식명덕고등,7,등고덕명식석월0
33138,33138,지급,CMS공동망 출금이체, 월실음개인레슨,"126,000","126,000",교육,교육비,,,,,,,,,,,,,,0월실음개인레슨,7,슨레인개음실월0
33150,33150,지급,펌뱅킹 출금이체, 월우유영일고등,"7,000","9,000",교육,교육비,,,,,,,,,,,,,,0월우유영일고등,7,등고일영유우월0
33160,33160,지급,펌뱅킹 출금이체, 월조식명덕고등,"77,000","77,000",교육,교육비,,,,,,,,,,,,,,0월조식명덕고등,7,등고덕명식조월0
33205,33205,지급,CMS공동망 출금이체, 프로사랑나누기,"100,000","100,000",기타,기부,,,,,,,,,,,,,,0프로사랑나누기,7,기누나랑사로프0
39383,39383,지급,펌뱅킹 출금이체,ALLIANZ  -, - ,"2,000",금융,보험료,,,,,,,,,,,,,,ALLIANZ00-,7,-00ZNAILLA
39384,39384,지급,AMA 입금 SWING C/C 처리-수신팀,AMA 입금스윙, - ,"1,284,896,000",금융,저축/투자,,,,,,,,,,,,,,AMA0입금스윙,7,윙스금입0AMA
39453,39453,지급,CMS공동망 출금이체,Abllife, - ,"5,000,000",금융,보험료,,,,,,,,,,,,,,Abllife,7,efillbA
39484,39484,지급,외화계좌 체크카드 해외이용대금 출금,BEST BUY, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,BEST0BUY,7,YUB0TSEB
39488,39488,지급,다이렉트머니그램 송금취결처리,BIBIZAT,"1,000","1,000",개인거래,개인간거래,,,,,,,,,,,,,,BIBIZAT,7,TAZIBIB
39541,39541,지급,외화계좌 체크카드 해외이용대금 출금,CHEVRON, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,CHEVRON,7,NORVEHC
39555,39555,지급,외화계좌 체크카드 해외이용대금 출금,CIRCLE K, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,CIRCLE0K,7,K0ELCRIC
39603,39603,지급,CMS공동망 출금이체,DAISHIN, - ,"1,000,000",금융,저축/투자,,,,,,,,,,,,,,DAISHIN,7,NIHSIAD
39663,39663,지급,요구불간계좌이체,EBA TAKA, - , - ,개인거래,개인간거래,,,,,,,,,,,,,,EBA0TAKA,7,AKAT0ABE
39678,39678,지급,외화계좌 체크카드 해외이용대금 출금,EXPEDIA, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,EXPEDIA,7,AIDEPXE
39768,39768,지급,지로 출금이체,HCN경북방송, - ,"90,000",서비스이용,구독서비스,,,,,,,,,,,,,,HCN경북방송,7,송방북경NCH
39769,39769,지급,지로 출금이체,HCN관악방송, - ,"231,000",서비스이용,구독서비스,,,,,,,,,,,,,,HCN관악방송,7,송방악관NCH
39770,39770,지급,지로 출금이체,HCN금호방송, - ,"45,000",서비스이용,구독서비스,,,,,,,,,,,,,,HCN금호방송,7,송방호금NCH
39771,39771,지급,지로 출금이체,HCN동작방송, - ,"366,000",서비스이용,구독서비스,,,,,,,,,,,,,,HCN동작방송,7,송방작동NCH
39772,39772,지급,지로 출금이체,HCN부산방송, - ,"105,000",서비스이용,구독서비스,,,,,,,,,,,,,,HCN부산방송,7,송방산부NCH
39774,39774,지급,지로 출금이체,HCN서초방송, - ,"184,000",서비스이용,구독서비스,,,,,,,,,,,,,,HCN서초방송,7,송방초서NCH
39775,39775,지급,지로 출금이체,HCN충북방송, - ,"124,000",서비스이용,구독서비스,,,,,,,,,,,,,,HCN충북방송,7,송방북충NCH
39797,39797,지급,전자뱅킹예약건별이체,HONG XIN,"2,664,000","2,664,000",기타,회사출금,,,,,,,,,,,,,,HONG0XIN,7,NIX0GNOH
39822,39822,지급,펌뱅킹 출금이체,IBK약대이자, - ,"272,000",금융,대출금상환,,,,,,,,,,,,,,IBK약대이자,7,자이대약KBI
39824,39824,지급,요구불간계좌이체,IBK연금보험, - , - ,금융,저축/투자,,,,,,,,,,,,,,IBK연금보험,7,험보금연KBI
39836,39836,지급,외화계좌 체크카드 해외이용대금 출금,IMDbPro, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,IMDbPro,7,orPbDMI
39842,39842,지급,ISA 적립이체-수신팀,ISA 자동이체, - ,"2,000,000",금융,저축/투자,,,,,,,,,,,,,,ISA0자동이체,7,체이동자0ASI
39877,39877,지급,전자뱅킹예약건별이체,JIN YING, - , - ,개인거래,개인간거래,,,,,,,,,,,,,,JIN0YING,7,GNIY0NIJ
39959,39959,지급,CMS공동망 출금이체,KDB   LOAN, - ,"71,000",금융,대출금상환,,,,,,,,,,,,,,KDB000LOAN,7,NAOL000BDK
39960,39960,지급,CMS공동망 당일출금이체-전자금융팀,KDBLIFE, - ,"3,001,000",금융,보험료,,,,,,,,,,,,,,KDBLIFE,7,EFILBDK
39961,39961,지급,CMS공동망 출금이체,KDBLIFE, - ,"3,001,000",금융,보험료,,,,,,,,,,,,,,KDBLIFE,7,EFILBDK
39969,39969,지급,다이렉트머니그램 송금취결처리,KHALIDA, - , - ,개인거래,개인간거래,,,,,,,,,,,,,,KHALIDA,7,ADILAHK
39995,39995,지급,전자뱅킹예약건별이체,KIM VASY,"9,000","9,000",개인거래,개인간거래,,,,,,,,,,,,,,KIM0VASY,7,YSAV0MIK
40004,40004,지급,외화계좌 체크카드 해외이용대금 출금,KOHL'S #, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,KOHL'S0#,7,#0S'LHOK
40006,40006,지급,외화계좌 체크카드 해외이용대금 출금,KROGER #, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,KROGER0#,7,#0REGORK
40016,40016,지급,펌뱅킹 출금이체,KTyachs,"15,000","15,000",개인거래,기타출금,,,,,,,,,,,,,,KTyachs,7,shcayTK
40017,40017,지급,전자뱅킹예약건별이체,KT남기석축의,"50,000","50,000",개인거래,경조사/용돈,,,,,,,,,,,,,,KT남기석축의,7,의축석기남TK
40058,40058,지급,펌뱅킹 출금이체,LGU+IoT, - ,"24,000",주거/생활,통신비,,,,,,,,,,,,,,LGU+IoT,7,ToI+UGL
40059,40059,지급,전자뱅킹예약건별이체,LGU+김정현,"74,000","74,000",주거/생활,통신비,,,,,,,,,,,,,,LGU+김정현,7,현정김+UGL
40060,40060,지급,펌뱅킹 출금이체,LGU+웹하드, - ,"62,000",서비스이용,구독서비스,,,,,,,,,,,,,,LGU+웹하드,7,드하웹+UGL
40062,40062,지급,펌뱅킹 출금이체,LGU+인터넷, - ,"460,000",주거/생활,통신비,,,,,,,,,,,,,,LGU+인터넷,7,넷터인+UGL
40065,40065,지급,펌뱅킹 출금이체,LGU+천리안, - ,"41,000",서비스이용,구독서비스,,,,,,,,,,,,,,LGU+천리안,7,안리천+UGL
40070,40070,지급,지로 출금이체,LGU유선전화, - ,"213,000",주거/생활,통신비,,,,,,,,,,,,,,LGU유선전화,7,화전선유UGL
40071,40071,지급,지로 출금이체,LGU이동통신,"14,000","14,000",주거/생활,통신비,,,,,,,,,,,,,,LGU이동통신,7,신통동이UGL
40074,40074,지급,지로 출금이체,LGU전자문서, - ,"27,000",서비스이용,구독서비스,,,,,,,,,,,,,,LGU전자문서,7,서문자전UGL
40078,40078,지급,지로 출금이체,LG헬로비전  월, - ,"428,000",서비스이용,구독서비스,,,,,,,,,,,,,,LG헬로비전00월,7,월00전비로헬GL
40140,40140,지급,체크카드 해외이용대금 출금-카드팀,LUFTHAN, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,LUFTHAN,7,NAHTFUL
40144,40144,지급,다이렉트머니그램 송금취결처리,LYAZZAT, - , - ,개인거래,개인간거래,,,,,,,,,,,,,,LYAZZAT,7,TAZZAYL
40171,40171,지급,외화계좌 체크카드 해외이용대금 출금,MEIJER #, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,MEIJER0#,7,#0REJIEM
40176,40176,지급,CMS공동망 출금이체,METLIFE, - ,"10,025,000",금융,보험료,,,,,,,,,,,,,,METLIFE,7,EFILTEM
40214,40214,지급,전자뱅킹예약건별이체,NGUYEN T, - , - ,개인거래,개인간거래,,,,,,,,,,,,,,NGUYEN0T,7,T0NEYUGN
40307,40307,지급,전자뱅킹예약건별이체,PIAO YON,"2,000,000","2,000,000",개인거래,개인간거래,,,,,,,,,,,,,,PIAO0YON,7,NOY0OAIP
40327,40327,지급,CMS공동망 출금이체,PROLIFE, - ,"1,000",기타,기부,,,,,,,,,,,,,,PROLIFE,7,EFILORP
40351,40351,지급,외화계좌 체크카드 해외이용대금 출금,RALPHS #, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,RALPHS0#,7,#0SHPLAR
40365,40365,지급,외화계좌 체크카드 해외이용대금 출금,RITE AID, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,RITE0AID,7,DIA0ETIR
40409,40409,지급,전자뱅킹예약건별이체,SHEGAI A,"50,000","50,000",개인거래,개인간거래,,,,,,,,,,,,,,SHEGAI0A,7,A0IAGEHS
40442,40442,지급,지로 출금이체,SKTIPTV, - ,"52,000",주거/생활,통신비,,,,,,,,,,,,,,SKTIPTV,7,VTPITKS
40443,40443,지급,펌뱅킹 출금이체,SKTIPTV, - ,"52,000",주거/생활,통신비,,,,,,,,,,,,,,SKTIPTV,7,VTPITKS
40446,40446,지급,지로 출금이체,SKYLIFE, - ,"538,000",주거/생활,통신비,,,,,,,,,,,,,,SKYLIFE,7,EFILYKS
40675,40675,지급,펌뱅킹 출금이체,SSG카드결제, - ,"2,952,000",금융,카드대금,,,,,,,,,,,,,,SSG카드결제,7,제결드카GSS
40676,40676,지급,외화계좌 체크카드 해외이용대금 출금,STAPLES, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,STAPLES,7,SELPATS
40691,40691,지급,CMS공동망 출금이체,SUNGSIM, - ,"20,000",기타,회사출금,,,,,,,,,,,,,,SUNGSIM,7,MISGNUS
40701,40701,지급,CMS공동망 출금이체,Shinhan, - ,"4,999,000",금융,금융지출,,,,,,,,,,,,,,Shinhan,7,nahnihS
40712,40712,지급,외화계좌 체크카드 해외이용대금 출금,TALABAT, - , - ,체크카드제외,체크카드제외,,,,,,,,,,,,,,TALABAT,7,TABALAT
40868,40868,지급,CMS공동망 출금이체,YMCACMS, - ,"20,000",기타,기부,,,,,,,,,,,,,,YMCACMS,7,SMCACMY
40911,40911,지급,CMS공동망 출금이체,　해외선교후원회,"30,000","50,000",기타,기부,,,,,,,,,,,,,,0해외선교후원회,7,회원후교선외해0
40944,40944,지급,펌뱅킹 출금이체,가람유 가람유치, - ,"295,000",교육,유아교육,,,,,,,,,,,,,,가람유0가람유치,7,치유람가0유람가
40955,40955,지급,CMS공동망 출금이체,가맹점관리오월,"11,000","11,000",주거/생활,세금/공과금,,,,,,,,,,,,,,가맹점관리오월,7,월오리관점맹가
40961,40961,지급,CMS공동망 출금이체,가비양커피클럽,"30,000","50,000",기타,회사출금,,,,,,,,,,,,,,가비양커피클럽,7,럽클피커양비가
